subj_idx,bias_source,bias_direction,addition_length,quantiles,boundary,value,p,experiment,model_name
S025,mullerlyer,long,40,0.7,q_lower,0.7583422100729095,0.354093333333337,add_len,dczBDAL_sV
S025,mullerlyer,long,40,0.9,q_lower,1.2396074277632192,0.354093333333337,add_len,dczBDAL_sV
S025,mullerlyer,long,50,0.1,q_lower,0.3483730715971593,0.18816000000000027,add_len,dczBDAL_sV
S025,mullerlyer,long,50,0.3,q_lower,0.45467672559684325,0.18816000000000027,add_len,dczBDAL_sV
S025,mullerlyer,long,50,0.5,q_lower,0.5848729601651868,0.18816000000000027,add_len,dczBDAL_sV
S025,mullerlyer,long,50,0.7,q_lower,0.7890427696608613,0.18816000000000027,add_len,dczBDAL_sV
S025,mullerlyer,long,50,0.9,q_lower,1.271627970857376,0.18816000000000027,add_len,dczBDAL_sV
S025,mullerlyer,long,60,0.1,q_lower,0.34720758651877354,0.1792266666666662,add_len,dczBDAL_sV
S025,mullerlyer,long,60,0.3,q_lower,0.4488636593676239,0.1792266666666662,add_len,dczBDAL_sV
S025,mullerlyer,long,60,0.5,q_lower,0.578058606254928,0.1792266666666662,add_len,dczBDAL_sV
S025,mullerlyer,long,60,0.7,q_lower,0.7811322360569157,0.1792266666666662,add_len,dczBDAL_sV
S025,mullerlyer,long,60,0.9,q_lower,1.2353350518610235,0.1792266666666662,add_len,dczBDAL_sV
S025,mullerlyer,short,30,0.1,q_lower,0.3587070052355661,0.47929333333333607,add_len,dczBDAL_sV
S025,mullerlyer,short,30,0.3,q_lower,0.46346331985253614,0.47929333333333607,add_len,dczBDAL_sV
S025,mullerlyer,short,30,0.5,q_lower,0.5938462914259716,0.47929333333333607,add_len,dczBDAL_sV
S025,mullerlyer,short,30,0.7,q_lower,0.7919845816169115,0.47929333333333607,add_len,dczBDAL_sV
S025,mullerlyer,short,30,0.9,q_lower,1.2543120188429995,0.47929333333333607,add_len,dczBDAL_sV
S025,mullerlyer,short,40,0.1,q_lower,0.3767761458824253,0.5216133333333268,add_len,dczBDAL_sV
S025,mullerlyer,short,40,0.3,q_lower,0.4867369648982114,0.5216133333333268,add_len,dczBDAL_sV
S025,mullerlyer,short,40,0.5,q_lower,0.6176354512403843,0.5216133333333268,add_len,dczBDAL_sV
S025,mullerlyer,short,40,0.7,q_lower,0.814738114218184,0.5216133333333268,add_len,dczBDAL_sV
S025,mullerlyer,short,40,0.9,q_lower,1.266655535763843,0.5216133333333268,add_len,dczBDAL_sV
S025,mullerlyer,short,50,0.1,q_lower,0.3629524273637444,0.5821866666666576,add_len,dczBDAL_sV
S025,mullerlyer,short,50,0.3,q_lower,0.4664608202739805,0.5821866666666576,add_len,dczBDAL_sV
S025,mullerlyer,short,50,0.5,q_lower,0.5869334482825523,0.5821866666666576,add_len,dczBDAL_sV
S025,mullerlyer,short,50,0.7,q_lower,0.781013790039628,0.5821866666666576,add_len,dczBDAL_sV
S025,mullerlyer,short,50,0.9,q_lower,1.211893037523669,0.5821866666666576,add_len,dczBDAL_sV
S025,mullerlyer,short,60,0.1,q_lower,0.3595861100939931,0.5189599999999955,add_len,dczBDAL_sV
S025,mullerlyer,short,60,0.3,q_lower,0.4624540274092571,0.5189599999999955,add_len,dczBDAL_sV
S025,mullerlyer,short,60,0.5,q_lower,0.5920880664270654,0.5189599999999955,add_len,dczBDAL_sV
S025,mullerlyer,short,60,0.7,q_lower,0.7875057493326888,0.5189599999999955,add_len,dczBDAL_sV
S025,mullerlyer,short,60,0.9,q_lower,1.2394411640155076,0.5189599999999955,add_len,dczBDAL_sV
S026,mullerlyer,long,30,0.1,q_lower,0.4412002181014892,0.3196266666666679,add_len,dczBDAL_sV
S026,mullerlyer,long,30,0.3,q_lower,0.6084885004522047,0.3196266666666679,add_len,dczBDAL_sV
S026,mullerlyer,long,30,0.5,q_lower,0.8073735155834932,0.3196266666666679,add_len,dczBDAL_sV
S026,mullerlyer,long,30,0.7,q_lower,1.1112267672259406,0.3196266666666679,add_len,dczBDAL_sV
S026,mullerlyer,long,30,0.9,q_lower,1.7944819755591717,0.3196266666666679,add_len,dczBDAL_sV
S026,mullerlyer,long,40,0.1,q_lower,0.4194323034877507,0.3919600000000009,add_len,dczBDAL_sV
S026,mullerlyer,long,40,0.3,q_lower,0.5728219303209637,0.3919600000000009,add_len,dczBDAL_sV
S026,mullerlyer,long,40,0.5,q_lower,0.7638080801338617,0.3919600000000009,add_len,dczBDAL_sV
S026,mullerlyer,long,40,0.7,q_lower,1.0687103711413735,0.3919600000000009,add_len,dczBDAL_sV
S026,mullerlyer,long,40,0.9,q_lower,1.769354182036,0.3919600000000009,add_len,dczBDAL_sV
S026,mullerlyer,long,50,0.1,q_lower,0.4411450515444433,0.29079999999999934,add_len,dczBDAL_sV
S026,mullerlyer,long,50,0.3,q_lower,0.6085699567332283,0.29079999999999934,add_len,dczBDAL_sV
S026,mullerlyer,long,50,0.5,q_lower,0.8146947913250355,0.29079999999999934,add_len,dczBDAL_sV
S026,mullerlyer,long,50,0.7,q_lower,1.124019588088833,0.29079999999999934,add_len,dczBDAL_sV
S026,mullerlyer,long,50,0.9,q_lower,1.851643578624405,0.29079999999999934,add_len,dczBDAL_sV
S026,mullerlyer,long,60,0.1,q_lower,0.3970816691347893,0.20230666666666788,add_len,dczBDAL_sV
S026,mullerlyer,long,60,0.3,q_lower,0.5419787349272204,0.20230666666666788,add_len,dczBDAL_sV
S026,mullerlyer,long,60,0.5,q_lower,0.7275046083261315,0.20230666666666788,add_len,dczBDAL_sV
S026,mullerlyer,long,60,0.7,q_lower,1.040288527641181,0.20230666666666788,add_len,dczBDAL_sV
S026,mullerlyer,long,60,0.9,q_lower,1.7680025664273453,0.20230666666666788,add_len,dczBDAL_sV
S026,mullerlyer,short,30,0.1,q_lower,0.43850704406724783,0.4432972972972949,add_len,dczBDAL_sV
S026,mullerlyer,short,30,0.3,q_lower,0.6019455355586415,0.4432972972972949,add_len,dczBDAL_sV
S026,mullerlyer,short,30,0.5,q_lower,0.7900763572156417,0.4432972972972949,add_len,dczBDAL_sV
S026,mullerlyer,short,30,0.7,q_lower,1.0776019845927969,0.4432972972972949,add_len,dczBDAL_sV
S026,mullerlyer,short,30,0.9,q_lower,1.7458471438429541,0.4432972972972949,add_len,dczBDAL_sV
S026,mullerlyer,short,40,0.1,q_lower,0.4422728280244433,0.40013422818791766,add_len,dczBDAL_sV
S026,mullerlyer,short,40,0.3,q_lower,0.6029186315260757,0.40013422818791766,add_len,dczBDAL_sV
S026,mullerlyer,short,40,0.5,q_lower,0.7948103262270363,0.40013422818791766,add_len,dczBDAL_sV
S026,mullerlyer,short,40,0.7,q_lower,1.0987741439240555,0.40013422818791766,add_len,dczBDAL_sV
S026,mullerlyer,short,40,0.9,q_lower,1.7814154184414044,0.40013422818791766,add_len,dczBDAL_sV
S026,mullerlyer,short,50,0.1,q_lower,0.44167340006280004,0.3818533333333343,add_len,dczBDAL_sV
S026,mullerlyer,short,50,0.3,q_lower,0.6023001331285075,0.3818533333333343,add_len,dczBDAL_sV
S026,mullerlyer,short,50,0.5,q_lower,0.8036692637438898,0.3818533333333343,add_len,dczBDAL_sV
S026,mullerlyer,short,50,0.7,q_lower,1.1003293899515438,0.3818533333333343,add_len,dczBDAL_sV
S026,mullerlyer,short,50,0.9,q_lower,1.7856691501660396,0.3818533333333343,add_len,dczBDAL_sV
S026,mullerlyer,short,60,0.1,q_lower,0.4328400082954995,0.4728933333333369,add_len,dczBDAL_sV
S026,mullerlyer,short,60,0.3,q_lower,0.5855947978026796,0.4728933333333369,add_len,dczBDAL_sV
S026,mullerlyer,short,60,0.5,q_lower,0.7733096866567031,0.4728933333333369,add_len,dczBDAL_sV
S026,mullerlyer,short,60,0.7,q_lower,1.0554142188272488,0.4728933333333369,add_len,dczBDAL_sV
S026,mullerlyer,short,60,0.9,q_lower,1.7086755121070596,0.4728933333333369,add_len,dczBDAL_sV
S027,mullerlyer,long,30,0.1,q_lower,0.3947694426058472,0.457346666666672,add_len,dczBDAL_sV
S027,mullerlyer,long,30,0.3,q_lower,0.5005301756606162,0.457346666666672,add_len,dczBDAL_sV
S027,mullerlyer,long,30,0.5,q_lower,0.6289705004173808,0.457346666666672,add_len,dczBDAL_sV
S027,mullerlyer,long,30,0.7,q_lower,0.8229506650453918,0.457346666666672,add_len,dczBDAL_sV
S027,mullerlyer,long,30,0.9,q_lower,1.2642808828235963,0.457346666666672,add_len,dczBDAL_sV
S027,mullerlyer,long,40,0.1,q_lower,0.4331477754098681,0.36898666666666713,add_len,dczBDAL_sV
S027,mullerlyer,long,40,0.3,q_lower,0.5541294817996206,0.36898666666666713,add_len,dczBDAL_sV
S027,mullerlyer,long,40,0.5,q_lower,0.6923126553595526,0.36898666666666713,add_len,dczBDAL_sV
S027,mullerlyer,long,40,0.7,q_lower,0.8954829756239546,0.36898666666666713,add_len,dczBDAL_sV
S027,mullerlyer,long,40,0.9,q_lower,1.3465285322869205,0.36898666666666713,add_len,dczBDAL_sV
S027,mullerlyer,long,50,0.1,q_lower,0.38487015931350127,0.3450800000000026,add_len,dczBDAL_sV
S027,mullerlyer,long,50,0.3,q_lower,0.4883933026727525,0.3450800000000026,add_len,dczBDAL_sV
S027,mullerlyer,long,50,0.5,q_lower,0.6240854641996788,0.3450800000000026,add_len,dczBDAL_sV
S027,mullerlyer,long,50,0.7,q_lower,0.8261512900056133,0.3450800000000026,add_len,dczBDAL_sV
S027,mullerlyer,long,50,0.9,q_lower,1.2867727820500816,0.3450800000000026,add_len,dczBDAL_sV
S027,mullerlyer,long,60,0.1,q_lower,0.39483771129432577,0.27208000000000093,add_len,dczBDAL_sV
S027,mullerlyer,long,60,0.3,q_lower,0.5022720236216571,0.27208000000000093,add_len,dczBDAL_sV
S027,mullerlyer,long,60,0.5,q_lower,0.6369629004522358,0.27208000000000093,add_len,dczBDAL_sV
S027,mullerlyer,long,60,0.7,q_lower,0.8526543502006322,0.27208000000000093,add_len,dczBDAL_sV
S027,mullerlyer,long,60,0.9,q_lower,1.3201742033131434,0.27208000000000093,add_len,dczBDAL_sV
S027,mullerlyer,short,30,0.1,q_lower,0.377048608482672,0.47696000000000205,add_len,dczBDAL_sV
S027,mullerlyer,short,30,0.3,q_lower,0.4757641531456808,0.47696000000000205,add_len,dczBDAL_sV
S027,mullerlyer,short,30,0.5,q_lower,0.6016359169330181,0.47696000000000205,add_len,dczBDAL_sV
S027,mullerlyer,short,30,0.7,q_lower,0.794561644164541,0.47696000000000205,add_len,dczBDAL_sV
S027,mullerlyer,short,30,0.9,q_lower,1.2404770754441805,0.47696000000000205,add_len,dczBDAL_sV
S027,mullerlyer,short,40,0.1,q_lower,0.418034495907804,0.3932400000000003,add_len,dczBDAL_sV
S027,mullerlyer,short,40,0.3,q_lower,0.534938797135164,0.3932400000000003,add_len,dczBDAL_sV
S027,mullerlyer,short,40,0.5,q_lower,0.6694900106655393,0.3932400000000003,add_len,dczBDAL_sV
S027,mullerlyer,short,40,0.7,q_lower,0.8736378370147455,0.3932400000000003,add_len,dczBDAL_sV
S027,mullerlyer,short,40,0.9,q_lower,1.3317317530142667,0.3932400000000003,add_len,dczBDAL_sV
S027,mullerlyer,short,50,0.1,q_lower,0.40613163035805727,0.42685333333333475,add_len,dczBDAL_sV
S027,mullerlyer,short,50,0.3,q_lower,0.5159112095839853,0.42685333333333475,add_len,dczBDAL_sV
S027,mullerlyer,short,50,0.5,q_lower,0.6462838891723716,0.42685333333333475,add_len,dczBDAL_sV
S027,mullerlyer,short,50,0.7,q_lower,0.8498832803329087,0.42685333333333475,add_len,dczBDAL_sV
S027,mullerlyer,short,50,0.9,q_lower,1.2921189096499908,0.42685333333333475,add_len,dczBDAL_sV
S027,mullerlyer,short,60,0.1,q_lower,0.3954903872714984,0.43221333333333706,add_len,dczBDAL_sV
S027,mullerlyer,short,60,0.3,q_lower,0.5044881406161164,0.43221333333333706,add_len,dczBDAL_sV
S027,mullerlyer,short,60,0.5,q_lower,0.6348336151822589,0.43221333333333706,add_len,dczBDAL_sV
S027,mullerlyer,short,60,0.7,q_lower,0.8357974207192652,0.43221333333333706,add_len,dczBDAL_sV
S027,mullerlyer,short,60,0.9,q_lower,1.2798862370166224,0.43221333333333706,add_len,dczBDAL_sV
S028,mullerlyer,long,30,0.1,q_lower,0.35284023495614036,0.3671733333333367,add_len,dczBDAL_sV
S028,mullerlyer,long,30,0.3,q_lower,0.4531989015915204,0.3671733333333367,add_len,dczBDAL_sV
S028,mullerlyer,long,30,0.5,q_lower,0.584038753030718,0.3671733333333367,add_len,dczBDAL_sV
S028,mullerlyer,long,30,0.7,q_lower,0.7902364630048732,0.3671733333333367,add_len,dczBDAL_sV
S028,mullerlyer,long,30,0.9,q_lower,1.3086349180096537,0.3671733333333367,add_len,dczBDAL_sV
S028,mullerlyer,long,40,0.1,q_lower,0.3671958119999051,0.36246666666666905,add_len,dczBDAL_sV
S028,mullerlyer,long,40,0.3,q_lower,0.4766227437691647,0.36246666666666905,add_len,dczBDAL_sV
S028,mullerlyer,long,40,0.5,q_lower,0.6131560794256571,0.36246666666666905,add_len,dczBDAL_sV
S028,mullerlyer,long,40,0.7,q_lower,0.8219024920030628,0.36246666666666905,add_len,dczBDAL_sV
S028,mullerlyer,long,40,0.9,q_lower,1.338998535301215,0.36246666666666905,add_len,dczBDAL_sV
S028,mullerlyer,long,50,0.1,q_lower,0.35656751629915767,0.37488000000000177,add_len,dczBDAL_sV
S028,mullerlyer,long,50,0.3,q_lower,0.4591965385328884,0.37488000000000177,add_len,dczBDAL_sV
S028,mullerlyer,long,50,0.5,q_lower,0.5885536168156434,0.37488000000000177,add_len,dczBDAL_sV
S028,mullerlyer,long,50,0.7,q_lower,0.7934761420138522,0.37488000000000177,add_len,dczBDAL_sV
S028,mullerlyer,long,50,0.9,q_lower,1.3004020685106323,0.37488000000000177,add_len,dczBDAL_sV
S028,mullerlyer,long,60,0.1,q_lower,0.3587214618468226,0.3430469798657715,add_len,dczBDAL_sV
S028,mullerlyer,long,60,0.3,q_lower,0.46434764893175035,0.3430469798657715,add_len,dczBDAL_sV
S028,mullerlyer,long,60,0.5,q_lower,0.5981883869133481,0.3430469798657715,add_len,dczBDAL_sV
S028,mullerlyer,long,60,0.7,q_lower,0.8195739427435991,0.3430469798657715,add_len,dczBDAL_sV
S028,mullerlyer,long,60,0.9,q_lower,1.3540750422262289,0.3430469798657715,add_len,dczBDAL_sV
S028,mullerlyer,short,30,0.1,q_lower,0.3438733680339582,0.5545866666666489,add_len,dczBDAL_sV
S028,mullerlyer,short,30,0.3,q_lower,0.42168806695266886,0.5545866666666489,add_len,dczBDAL_sV
S028,mullerlyer,short,30,0.5,q_lower,0.5131960438214477,0.5545866666666489,add_len,dczBDAL_sV
S028,mullerlyer,short,30,0.7,q_lower,0.6626881007172916,0.5545866666666489,add_len,dczBDAL_sV
S028,mullerlyer,short,30,0.9,q_lower,1.051450297127699,0.5545866666666489,add_len,dczBDAL_sV
S028,mullerlyer,short,40,0.1,q_lower,0.31607226314943737,0.5831866666666526,add_len,dczBDAL_sV
S028,mullerlyer,short,40,0.3,q_lower,0.38158336380929114,0.5831866666666526,add_len,dczBDAL_sV
S028,mullerlyer,short,40,0.5,q_lower,0.4644478156411998,0.5831866666666526,add_len,dczBDAL_sV
S028,mullerlyer,short,40,0.7,q_lower,0.6029201626004407,0.5831866666666526,add_len,dczBDAL_sV
S028,mullerlyer,short,40,0.9,q_lower,0.9831109295916901,0.5831866666666526,add_len,dczBDAL_sV
S028,mullerlyer,short,50,0.1,q_lower,0.3245125470925918,0.57237837837838,add_len,dczBDAL_sV
S028,mullerlyer,short,50,0.3,q_lower,0.3935828752585484,0.57237837837838,add_len,dczBDAL_sV
S028,mullerlyer,short,50,0.5,q_lower,0.4789732340077208,0.57237837837838,add_len,dczBDAL_sV
S028,mullerlyer,short,50,0.7,q_lower,0.6222363288644028,0.57237837837838,add_len,dczBDAL_sV
S028,mullerlyer,short,50,0.9,q_lower,0.999489858995223,0.57237837837838,add_len,dczBDAL_sV
S028,mullerlyer,short,60,0.1,q_lower,0.32067209414200676,0.6741200000000175,add_len,dczBDAL_sV
S028,mullerlyer,short,60,0.3,q_lower,0.38123615740686345,0.6741200000000175,add_len,dczBDAL_sV
S028,mullerlyer,short,60,0.5,q_lower,0.45681752282724997,0.6741200000000175,add_len,dczBDAL_sV
S028,mullerlyer,short,60,0.7,q_lower,0.5839562511076354,0.6741200000000175,add_len,dczBDAL_sV
S028,mullerlyer,short,60,0.9,q_lower,0.9667447015067613,0.6741200000000175,add_len,dczBDAL_sV
S029,mullerlyer,long,30,0.1,q_lower,0.6616431131969467,0.3535466666666693,add_len,dczBDAL_sV
S029,mullerlyer,long,30,0.3,q_lower,0.8498288081176463,0.3535466666666693,add_len,dczBDAL_sV
S029,mullerlyer,long,30,0.5,q_lower,1.0825172610181335,0.3535466666666693,add_len,dczBDAL_sV
S029,mullerlyer,long,30,0.7,q_lower,1.4344878768065794,0.3535466666666693,add_len,dczBDAL_sV
S029,mullerlyer,long,30,0.9,q_lower,2.2321425198323195,0.3535466666666693,add_len,dczBDAL_sV
S029,mullerlyer,long,40,0.1,q_lower,0.6301946788237128,0.2147066666666667,add_len,dczBDAL_sV
S029,mullerlyer,long,40,0.3,q_lower,0.8202966448672839,0.2147066666666667,add_len,dczBDAL_sV
S029,mullerlyer,long,40,0.5,q_lower,1.0443125538744946,0.2147066666666667,add_len,dczBDAL_sV
S029,mullerlyer,long,40,0.7,q_lower,1.4100890566224265,0.2147066666666667,add_len,dczBDAL_sV
S029,mullerlyer,long,40,0.9,q_lower,2.268838617705191,0.2147066666666667,add_len,dczBDAL_sV
S029,mullerlyer,long,50,0.1,q_lower,0.6748338838875018,0.17709333333333308,add_len,dczBDAL_sV
S029,mullerlyer,long,50,0.3,q_lower,0.8891341656762934,0.17709333333333308,add_len,dczBDAL_sV
S029,mullerlyer,long,50,0.5,q_lower,1.136078962009365,0.17709333333333308,add_len,dczBDAL_sV
S029,mullerlyer,long,50,0.7,q_lower,1.5198903633115073,0.17709333333333308,add_len,dczBDAL_sV
S029,mullerlyer,long,50,0.9,q_lower,2.359691687798545,0.17709333333333308,add_len,dczBDAL_sV
S029,mullerlyer,long,60,0.1,q_lower,0.5636063084240278,0.1559066666666672,add_len,dczBDAL_sV
S029,mullerlyer,long,60,0.3,q_lower,0.7076195744250143,0.1559066666666672,add_len,dczBDAL_sV
S029,mullerlyer,long,60,0.5,q_lower,0.9052320670109203,0.1559066666666672,add_len,dczBDAL_sV
S029,mullerlyer,long,60,0.7,q_lower,1.2417867956830007,0.1559066666666672,add_len,dczBDAL_sV
S029,mullerlyer,long,60,0.9,q_lower,2.0801387499165886,0.1559066666666672,add_len,dczBDAL_sV
S029,mullerlyer,short,30,0.1,q_lower,0.6312167710583108,0.6793333333333476,add_len,dczBDAL_sV
S029,mullerlyer,short,30,0.3,q_lower,0.7768128954368321,0.6793333333333476,add_len,dczBDAL_sV
S029,mullerlyer,short,30,0.5,q_lower,0.9556080378157102,0.6793333333333476,add_len,dczBDAL_sV
S029,mullerlyer,short,30,0.7,q_lower,1.2309605258326923,0.6793333333333476,add_len,dczBDAL_sV
S029,mullerlyer,short,30,0.9,q_lower,1.9205441282885365,0.6793333333333476,add_len,dczBDAL_sV
S029,mullerlyer,short,40,0.1,q_lower,0.5897035884243347,0.8202666666666432,add_len,dczBDAL_sV
S029,mullerlyer,short,40,0.3,q_lower,0.7087849558627026,0.8202666666666432,add_len,dczBDAL_sV
S029,mullerlyer,short,40,0.5,q_lower,0.8502705386728606,0.8202666666666432,add_len,dczBDAL_sV
S029,mullerlyer,short,40,0.7,q_lower,1.0785623722251578,0.8202666666666432,add_len,dczBDAL_sV
S029,mullerlyer,short,40,0.9,q_lower,1.6721856980120284,0.8202666666666432,add_len,dczBDAL_sV
S029,mullerlyer,short,50,0.1,q_lower,0.6096797014662146,0.8229066666666427,add_len,dczBDAL_sV
S029,mullerlyer,short,50,0.3,q_lower,0.7303973679162094,0.8229066666666427,add_len,dczBDAL_sV
S029,mullerlyer,short,50,0.5,q_lower,0.8719300064314379,0.8229066666666427,add_len,dczBDAL_sV
S029,mullerlyer,short,50,0.7,q_lower,1.094339660437843,0.8229066666666427,add_len,dczBDAL_sV
S029,mullerlyer,short,50,0.9,q_lower,1.6660620139561861,0.8229066666666427,add_len,dczBDAL_sV
S029,mullerlyer,short,60,0.1,q_lower,0.5683105127647233,0.7912244897959478,add_len,dczBDAL_sV
S029,mullerlyer,short,60,0.3,q_lower,0.6845123783251161,0.7912244897959478,add_len,dczBDAL_sV
S029,mullerlyer,short,60,0.5,q_lower,0.8287593464538532,0.7912244897959478,add_len,dczBDAL_sV
S029,mullerlyer,short,60,0.7,q_lower,1.0698285816344606,0.7912244897959478,add_len,dczBDAL_sV
S029,mullerlyer,short,60,0.9,q_lower,1.6992408209235028,0.7912244897959478,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.1,q_lower,0.40899686627914367,0.4530933333333395,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.3,q_lower,0.5231858444066436,0.4530933333333395,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.5,q_lower,0.6629985832322872,0.4530933333333395,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.7,q_lower,0.8815942439962337,0.4530933333333395,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.9,q_lower,1.3972177350844033,0.4530933333333395,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.1,q_lower,0.38671196567854194,0.38230872483221384,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.3,q_lower,0.4908245101150738,0.38230872483221384,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.5,q_lower,0.6306841450072779,0.38230872483221384,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.7,q_lower,0.8532904634356545,0.38230872483221384,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.9,q_lower,1.3934718008566638,0.38230872483221384,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.1,q_lower,0.38333763754856726,0.3344295302013429,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.3,q_lower,0.48891778735115,0.3344295302013429,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.5,q_lower,0.6311006447589488,0.3344295302013429,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.7,q_lower,0.858957077970087,0.3344295302013429,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.9,q_lower,1.4218022484731832,0.3344295302013429,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.1,q_lower,0.4043133519180819,0.42187999999999876,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.3,q_lower,0.5174418722484814,0.42187999999999876,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.5,q_lower,0.6571242489453497,0.42187999999999876,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.7,q_lower,0.8880820112730147,0.42187999999999876,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.9,q_lower,1.4278997395624704,0.42187999999999876,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.1,q_lower,0.42447428331231574,0.5840133333333222,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.3,q_lower,0.5335323911376336,0.5840133333333222,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.5,q_lower,0.6636054096587982,0.5840133333333222,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.7,q_lower,0.8663877567535003,0.5840133333333222,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.9,q_lower,1.3503028367755932,0.5840133333333222,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.1,q_lower,0.41255983594654133,0.4789066666666695,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.3,q_lower,0.5253589004475866,0.4789066666666695,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.5,q_lower,0.665992923492069,0.4789066666666695,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.7,q_lower,0.8877102838793481,0.4789066666666695,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.9,q_lower,1.401097832201343,0.4789066666666695,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.1,q_lower,0.4097125049642613,0.5562133333333211,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.3,q_lower,0.5152499596392044,0.5562133333333211,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.5,q_lower,0.6445995319410714,0.5562133333333211,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.7,q_lower,0.8513915872841488,0.5562133333333211,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.9,q_lower,1.3707455009774898,0.5562133333333211,add_len,dczBDAL_sV
